,Price,Boat Type,Manufacturer,Type,Year Built,Length,Width,Material,Location,Number of views last 7 days,Boat Type - 1st,Boat Type - 2nd,Boat Type - 3rd,Condition,Engine,Price Group,Age Group,PV Group,Age
5677,173841,Hardtop,B̩n̩teau power boats,"Used boat,Unleaded",2013,9.67,3.35,GRP,Switzerland,386,Hardtop,,,Used boat,Unleaded,150K-300K,6-15 years,Good,9
5678,155000,Hardtop,Jeanneau power boats,"Used boat,Diesel",2016,9.43,3.15,unspecified,Italy,96,Hardtop,,,Used boat,Diesel,150K-300K,0-5 years,Medium,6
5679,155000,House Boat,unspecified,new boat from stock,2020,15.0,4.5,Aluminium,Netherlands,181,House Boat,,,new boat from stock,,150K-300K,0-5 years,Good,2
5680,155000,Hardtop,Cranchi power boats,"Used boat,Diesel",2007,13.8,4.15,unspecified,Italy,291,Hardtop,,,Used boat,Diesel,150K-300K,6-15 years,Good,15
5681,155000,Trawler,unspecified,"Used boat,Diesel",1965,17.15,3.5,Steel,Germany,166,Trawler,,,Used boat,Diesel,150K-300K,51-100 years,More than avergae,57
5682,155000,Flybridge,Raffaelli power boats,"Used boat,Diesel",1998,16.0,4.35,unspecified,Italy,78,Flybridge,,,Used boat,Diesel,150K-300K,16-30 years,Medium,24
5683,155000,"Classic,Motor Yacht",Chris Craft power boats,Used boat,1930,8.0,1.8,Wood,Germany,74,Classic,Motor Yacht,,Used boat,,150K-300K,51-100 years,Medium,92
5684,155000,Motor Yacht,Performance power boats,Used boat,2005,11.9,3.0,GRP,Netherlands,80,Motor Yacht,,,Used boat,,150K-300K,16-30 years,Medium,17
5685,155000,Motor Yacht,Linssen power boats,Used boat,0,9.35,3.35,unspecified,Germany,66,Motor Yacht,,,Used boat,,150K-300K,0-5 years,Low,0
5686,155000,Flybridge,Azimut power boats,"Used boat,Diesel",2006,12.0,4.0,GRP,Croatia,179,Flybridge,,,Used boat,Diesel,150K-300K,6-15 years,Good,16
5687,155000,Motor Yacht,unspecified,"Used boat,Diesel",2001,14.7,4.1,GRP,Italy,154,Motor Yacht,,,Used boat,Diesel,150K-300K,16-30 years,More than avergae,21
5688,155000,Catamaran,Fountaine Pajot power boats,"Used boat,Diesel",2006,10.35,4.4,GRP,France,410,Catamaran,,,Used boat,Diesel,150K-300K,6-15 years,Good,16
5689,154900,Motor Yacht,Mochi Craft power boats,"Used boat,Diesel",1997,18.3,4.55,GRP,Spain,51,Motor Yacht,,,Used boat,Diesel,150K-300K,16-30 years,Low,25
5690,154644,Sport Boat,Cranchi power boats,"new boat from stock,Unleaded",2019,7.85,2.49,GRP,Austria,306,Sport Boat,,,new boat from stock,Unleaded,150K-300K,0-5 years,Good,3
5691,154500,Motor Yacht,unspecified,Used boat,2008,11.8,4.3,Steel,Netherlands,79,Motor Yacht,,,Used boat,,150K-300K,6-15 years,Medium,14
5692,172806,Trawler,Vri-Jon power boats,"Used boat,Diesel",2001,11.2,3.8,Steel,Switzerland,264,Trawler,,,Used boat,Diesel,150K-300K,16-30 years,Good,21
5693,154393,Motor Yacht,B̩n̩teau power boats,new boat from stock,2020,11.08,3.4,GRP,France,104,Motor Yacht,,,new boat from stock,,150K-300K,0-5 years,Medium,2
5694,154150,Sport Boat,Regal power boats,"new boat from stock,Unleaded",2020,8.6,2.7,unspecified,France,89,Sport Boat,,,new boat from stock,Unleaded,150K-300K,0-5 years,Medium,2
5695,172433,Wakeboard/Wakesurf,Supra power boats,"Display Model,Unleaded",2020,7.48,2.58,GRP,Switzerland,278,Wakeboard/Wakesurf,,,Display Model,Unleaded,150K-300K,0-5 years,Good,2
5696,154000,Motor Yacht,Performance power boats,"Used boat,Unleaded",2006,10.8,3.0,GRP,Germany,77,Motor Yacht,,,Used boat,Unleaded,150K-300K,6-15 years,Medium,16
5697,154000,Hardtop,Mirakul power boats,"new boat on order,Diesel",2020,9.19,3.1,GRP,Switzerland,277,Hardtop,,,new boat on order,Diesel,150K-300K,0-5 years,Good,2
5698,154000,Motor Yacht,Cruisers Yachts power boats,"Used boat,Diesel",2003,14.2,4.2,GRP,Netherlands,140,Motor Yacht,,,Used boat,Diesel,150K-300K,16-30 years,More than avergae,19
5699,154000,Flybridge,Sealine power boats,"Used boat,Diesel",2006,11.5,3.78,GRP,Croatia,70,Flybridge,,,Used boat,Diesel,150K-300K,6-15 years,Low,16
5700,159375,Flybridge,Sunseeker power boats,"Used boat,Diesel",1995,14.02,4.39,unspecified,United Kingdom,60,Flybridge,,,Used boat,Diesel,150K-300K,16-30 years,Low,27
5701,159375,Flybridge,unspecified,"Used boat,Diesel",1991,14.99,4.85,unspecified,United Kingdom,42,Flybridge,,,Used boat,Diesel,150K-300K,16-30 years,Low,31
5702,159323,Flybridge,Fairline power boats,"Used boat,Diesel",2001,13.41,3.96,PVC,Spain,82,Flybridge,,,Used boat,Diesel,150K-300K,16-30 years,Medium,21
5703,153640,Sport Boat,Grandezza power boats,"new boat on order,Unleaded",2020,8.8,2.85,GRP,Croatia,132,Sport Boat,,,new boat on order,Unleaded,150K-300K,0-5 years,More than avergae,2
5704,159323,Flybridge,Princess power boats,"Used boat,Diesel",2001,12.1,3.7,PVC,United Kingdom,78,Flybridge,,,Used boat,Diesel,150K-300K,16-30 years,Medium,21
5705,159323,Hardtop,Jeanneau power boats,"new boat from stock,Diesel",2017,9.14,2.74,PVC,United Kingdom,57,Hardtop,,,new boat from stock,Diesel,150K-300K,0-5 years,Low,5
5706,158811,Motor Yacht,Absolute power boats,"Used boat,Diesel",2004,13.75,4.24,GRP,France,56,Motor Yacht,,,Used boat,Diesel,150K-300K,16-30 years,Low,18
5707,152850,House Boat,unspecified,new boat from stock,2020,14.6,4.35,Steel,Netherlands,92,House Boat,,,new boat from stock,,150K-300K,0-5 years,Medium,2
5708,170736,"Classic,Runabout",Riva power boats,Used boat,1959,6.52,2.16,Wood,Switzerland,413,Classic,Runabout,,Used boat,,150K-300K,51-100 years,Good,63
5709,152265,Sport Boat,Cranchi power boats,"new boat from stock,Unleaded",2020,7.85,2.49,GRP,Switzerland,433,Sport Boat,,,new boat from stock,Unleaded,150K-300K,0-5 years,Good,2
5710,152200,Motor Yacht,Bavaria power boats,"new boat from stock,Unleaded",2020,8.5,2.99,GRP,Germany,120,Motor Yacht,,,new boat from stock,Unleaded,150K-300K,0-5 years,More than avergae,2
5711,152035,Pilothouse,AXOPAR power boats,"new boat from stock,Unleaded",2020,9.2,2.95,GRP,Switzerland,268,Pilothouse,,,new boat from stock,Unleaded,150K-300K,0-5 years,Good,2
5712,152000,"Classic,Runabout",Comitti power boats,"Display Model,Unleaded",2017,6.5,2.15,Wood,Switzerland,145,Classic,Runabout,,Display Model,Unleaded,150K-300K,0-5 years,More than avergae,5
5713,152000,Fishing Boat,Pursuit power boats,Used boat,2013,8.7,2.85,GRP,Italy,71,Fishing Boat,,,Used boat,,150K-300K,6-15 years,Low,9
5714,152000,Motor Yacht,Bavaria power boats,"Used boat,Unleaded",2011,11.8,3.99,GRP,Italy,193,Motor Yacht,,,Used boat,Unleaded,150K-300K,6-15 years,Good,11
5715,152000,Trawler,unspecified,"Used boat,Diesel",1991,12.59,3.95,GRP,Germany,127,Trawler,,,Used boat,Diesel,150K-300K,16-30 years,More than avergae,31
5716,151500,Sport Boat,Sea Ray power boats,"new boat from stock,Unleaded",2020,7.9,2.59,GRP,Austria,71,Sport Boat,,,new boat from stock,Unleaded,150K-300K,0-5 years,Low,2
5717,150000,Trawler,unspecified,"Used boat,Diesel",1907,19.9,4.2,Steel,Belgium,80,Trawler,,,Used boat,Diesel,50K-150K,101+ years,Medium,115
5718,150000,Flybridge,Jeanneau power boats,Used boat,2010,11.3,3.9,GRP,Italy,115,Flybridge,,,Used boat,,50K-150K,6-15 years,More than avergae,12
5719,150000,Flybridge,unspecified,"Used boat,Diesel",2001,12.88,4.29,GRP,Italy,35,Flybridge,,,Used boat,Diesel,50K-150K,16-30 years,Low,21
5720,150000,House Boat,unspecified,Used boat,2016,15.0,5.0,Steel,Netherlands,95,House Boat,,,Used boat,,50K-150K,0-5 years,Medium,6
5721,150000,Flybridge,Doqueve power boats,"Used boat,Diesel",2002,12.0,4.0,GRP,Spain,43,Flybridge,,,Used boat,Diesel,50K-150K,16-30 years,Low,20
5722,150000,Trawler,Zijlmans power boats,"Used boat,Diesel",1997,14.0,4.2,Steel,Netherlands,107,Trawler,,,Used boat,Diesel,50K-150K,16-30 years,Medium,25
5723,150000,"Classic,Pontoon Boat",Hans A. Deerberg power boats,"Used boat,Diesel",1984,9.25,2.25,Wood,Switzerland,158,Classic,Pontoon Boat,,Used boat,Diesel,50K-150K,31-50 years,More than avergae,38
5724,150000,Pontoon Boat,Fiart Mare power boats,"Used boat,Diesel",0,12.0,3.4,GRP,Italy,68,Pontoon Boat,,,Used boat,Diesel,50K-150K,0-5 years,Low,0
5725,150000,Flybridge,Cranchi power boats,"Used boat,Diesel",2004,12.8,4.2,GRP,Italy,68,Flybridge,,,Used boat,Diesel,50K-150K,16-30 years,Low,18
5726,150000,Sport Boat,AXOPAR power boats,"Used boat,Unleaded",2016,11.2,3.3,GRP,Germany,245,Sport Boat,,,Used boat,Unleaded,50K-150K,0-5 years,Good,6
5727,150000,Trawler,Mainship power boats,"Used boat,Diesel",2007,10.62,4.37,unspecified,Italy,107,Trawler,,,Used boat,Diesel,50K-150K,6-15 years,Medium,15
5728,150000,Flybridge,Princess power boats,"Used boat,Diesel",1997,15.23,4.32,PVC,France,85,Flybridge,,,Used boat,Diesel,50K-150K,16-30 years,Medium,25
5729,150000,Flybridge,Princess power boats,"Used boat,Diesel",1997,15.23,4.3,unspecified,France,163,Flybridge,,,Used boat,Diesel,50K-150K,16-30 years,More than avergae,25
5730,150000,Flybridge,unspecified,"Used boat,Diesel",2005,11.95,4.55,GRP,Croatia,70,Flybridge,,,Used boat,Diesel,50K-150K,16-30 years,Low,17
5731,150000,Motor Yacht,Sessa power boats,Used boat,2008,11.51,3.5,GRP,Italy,31,Motor Yacht,,,Used boat,,50K-150K,6-15 years,Low,14
5732,150000,Passenger boat,unspecified,"Used boat,Diesel",2000,21.5,6.15,Wood,Turkey,81,Passenger boat,,,Used boat,Diesel,50K-150K,16-30 years,Medium,22
5733,150000,Sport Boat,Stilecatalini power boats,"Used boat,Diesel",2018,8.12,3.5,GRP,Italy,115,Sport Boat,,,Used boat,Diesel,50K-150K,0-5 years,More than avergae,4
5734,150000,Fishing Boat,Bertram Yacht power boats,"Used boat,Diesel",1980,11.5,4.03,GRP,Italy,73,Fishing Boat,,,Used boat,Diesel,50K-150K,31-50 years,Medium,42
5735,150000,Flybridge,Ferretti power boats,"Used boat,Diesel",1995,13.98,4.5,GRP,Italy,59,Flybridge,,,Used boat,Diesel,50K-150K,16-30 years,Low,27
5736,150000,Motor Yacht,Fiart Mare power boats,"Used boat,Diesel",2006,12.45,4.02,GRP,Italy,85,Motor Yacht,,,Used boat,Diesel,50K-150K,6-15 years,Medium,16
5737,150000,Flybridge,Sea Ray power boats,Used boat,2008,11.58,4.0,GRP,Malta,142,Flybridge,,,Used boat,,50K-150K,6-15 years,More than avergae,14
5738,150000,Flybridge,Sea Ray power boats,Used boat,2008,11.58,3.96,GRP,Malta,156,Flybridge,,,Used boat,,50K-150K,6-15 years,More than avergae,14
5739,150000,Motor Yacht,Sessa power boats,Used boat,2008,11.5,3.5,GRP,Italy,63,Motor Yacht,,,Used boat,,50K-150K,6-15 years,Low,14
5740,150000,Motor Yacht,Sessa power boats,"Used boat,Diesel",2009,11.28,3.35,GRP,Italy,105,Motor Yacht,,,Used boat,Diesel,50K-150K,6-15 years,Medium,13
5741,150000,Motor Yacht,Atlantis power boats,"Used boat,Diesel",2015,10.25,3.5,unspecified,Malta,113,Motor Yacht,,,Used boat,Diesel,50K-150K,6-15 years,More than avergae,7
5742,150000,Pilothouse,B̩n̩teau power boats,"new boat from stock,Unleaded",2020,9.0,2.99,PVC,France,68,Pilothouse,,,new boat from stock,Unleaded,50K-150K,0-5 years,Low,2
5743,150000,Flybridge,B̩n̩teau power boats,"Used boat,Diesel",2010,9.98,3.8,GRP,France,155,Flybridge,,,Used boat,Diesel,50K-150K,6-15 years,More than avergae,12
5744,150000,Cabin Boat,Bavaria power boats,"Used boat,Unleaded",2010,10.4,3.45,GRP,Austria,383,Cabin Boat,,,Used boat,Unleaded,50K-150K,6-15 years,Good,12
5745,150000,Sport Boat,unspecified,"Used boat,Diesel",2019,10.0,3.0,PVC,Spain,171,Sport Boat,,,Used boat,Diesel,50K-150K,0-5 years,More than avergae,3
5746,150000,Flybridge,Astondoa power boats,"Used boat,Diesel",2000,13.9,4.28,GRP,Spain,170,Flybridge,,,Used boat,Diesel,50K-150K,16-30 years,More than avergae,22
5747,150000,Trawler,B̩n̩teau power boats,"Used boat,Diesel",2008,13.5,4.17,GRP,Croatia,130,Trawler,,,Used boat,Diesel,50K-150K,6-15 years,More than avergae,14
5748,149950,Sport Boat,SAY power boats,"Used boat,Unleaded",2016,8.55,2.78,GRP,Germany,41,Sport Boat,,,Used boat,Unleaded,50K-150K,0-5 years,Low,6
5749,149500,Trawler,unspecified,Used boat,2010,10.5,3.85,Steel,Netherlands,58,Trawler,,,Used boat,,50K-150K,6-15 years,Low,12
5750,149500,Motor Yacht,Jacabo power boats,"Used boat,Diesel",1999,14.5,4.3,Steel,Germany,148,Motor Yacht,,,Used boat,Diesel,50K-150K,16-30 years,More than avergae,23
5751,149500,Motor Yacht,Sarnico power boats,Used boat,1998,16.7,4.38,GRP,Croatia,129,Motor Yacht,,,Used boat,,50K-150K,16-30 years,More than avergae,24
5752,149111,Flybridge,Cobra Yachts power boats,"new boat from stock,Diesel",2019,11.4,3.5,GRP,Poland,431,Flybridge,,,new boat from stock,Diesel,50K-150K,0-5 years,Good,3
5753,149070,Sport Boat,Jeanneau power boats,"new boat from stock,Unleaded",2020,10.57,3.21,PVC,France,76,Sport Boat,,,new boat from stock,Unleaded,50K-150K,0-5 years,Medium,2
5754,149000,Hardtop,Galeon power boats,"Used boat,Diesel",2011,10.2,3.35,GRP,Sweden,143,Hardtop,,,Used boat,Diesel,50K-150K,6-15 years,More than avergae,11
5755,149000,Flybridge,Cranchi power boats,"Used boat,Diesel",2004,13.16,3.84,GRP,Spain,101,Flybridge,,,Used boat,Diesel,50K-150K,16-30 years,Medium,18
5756,149000,Motor Yacht,Sea Ray power boats,"Used boat,Diesel",1992,15.0,4.65,GRP,Germany,126,Motor Yacht,,,Used boat,Diesel,50K-150K,16-30 years,More than avergae,30
5757,149000,Trawler,ReLine power boats,Used boat,2005,12.6,3.8,Steel,Netherlands,49,Trawler,,,Used boat,,50K-150K,16-30 years,Low,17
5758,149000,Sport Boat,Princess power boats,"Used boat,Diesel",1998,16.8,4.27,PVC,France,186,Sport Boat,,,Used boat,Diesel,50K-150K,16-30 years,Good,24
5759,149000,Trawler,unspecified,Used boat,1996,13.93,4.2,Steel,Netherlands,51,Trawler,,,Used boat,,50K-150K,16-30 years,Low,26
5760,149000,Motor Yacht,Raffaelli power boats,"Used boat,Diesel",2001,15.0,4.4,GRP,Croatia,145,Motor Yacht,,,Used boat,Diesel,50K-150K,16-30 years,More than avergae,21
5761,149000,Bowrider,Frauscher power boats,"Used boat,Unleaded",2018,7.47,2.49,GRP,Italy,209,Bowrider,,,Used boat,Unleaded,50K-150K,0-5 years,Good,4
5762,149000,Cabin Boat,Viper power boats,"new boat from stock,Unleaded",0,8.65,2.59,GRP,Germany,74,Cabin Boat,,,new boat from stock,Unleaded,50K-150K,0-5 years,Medium,0
5763,149000,Motor Yacht,Cranchi power boats,"Used boat,Diesel",2007,13.8,4.13,unspecified,Italy,142,Motor Yacht,,,Used boat,Diesel,50K-150K,6-15 years,More than avergae,15
5764,149000,Runabout,Boesch power boats,"Used boat,Unleaded",2007,7.5,2.4,Wood,Austria,143,Runabout,,,Used boat,Unleaded,50K-150K,6-15 years,More than avergae,15
5765,149000,Flybridge,Raffaelli power boats,"Used boat,Diesel",1996,16.0,4.3,GRP,Croatia,79,Flybridge,,,Used boat,Diesel,50K-150K,16-30 years,Medium,26
5766,149000,Motor Yacht,Sunseeker power boats,"Used boat,Diesel",1996,14.94,3.29,GRP,Spain,166,Motor Yacht,,,Used boat,Diesel,50K-150K,16-30 years,More than avergae,26
5767,149000,Motor Yacht,Sunseeker power boats,"Used boat,Diesel",2002,14.1,4.2,GRP,Spain,189,Motor Yacht,,,Used boat,Diesel,50K-150K,16-30 years,Good,20
5768,149000,Flybridge,Sealine power boats,"Used boat,Diesel",2000,13.2,4.2,GRP,Croatia,155,Flybridge,,,Used boat,Diesel,50K-150K,16-30 years,More than avergae,22
5769,149000,Motor Yacht,unspecified,Used boat,2001,12.8,4.2,Steel,Netherlands,78,Motor Yacht,,,Used boat,,50K-150K,16-30 years,Medium,21
5770,149000,Pilothouse,Menorquin power boats,"Used boat,Diesel",2002,12.4,3.9,PVC,Spain,135,Pilothouse,,,Used boat,Diesel,50K-150K,16-30 years,More than avergae,20
5771,149000,Motor Yacht,Bavaria power boats,"Used boat,Unleaded",2015,10.9,3.31,GRP,Spain,71,Motor Yacht,,,Used boat,Unleaded,50K-150K,6-15 years,Low,7
5772,149000,Motor Yacht,Princess power boats,"Used boat,Diesel",1994,14.5,4.25,GRP,France,70,Motor Yacht,,,Used boat,Diesel,50K-150K,16-30 years,Low,28
5773,149000,Motor Yacht,Bavaria power boats,"Used boat,Unleaded",2015,10.06,3.31,GRP,Spain,105,Motor Yacht,,,Used boat,Unleaded,50K-150K,6-15 years,Medium,7
5774,149000,Trawler,ReLine power boats,Used boat,2005,12.6,3.8,Steel,Netherlands,45,Trawler,,,Used boat,,50K-150K,16-30 years,Low,17
5775,149000,Trawler,Linssen power boats,Used boat,2001,11.5,3.95,Steel,Netherlands,93,Trawler,,,Used boat,,50K-150K,16-30 years,Medium,21
5776,149000,Trawler,Flevo power boats,Used boat,2000,14.75,4.25,Steel,Netherlands,74,Trawler,,,Used boat,,50K-150K,16-30 years,Medium,22
5777,149000,Flybridge,Azimut power boats,"Used boat,Diesel",1995,15.66,4.4,unspecified,Italy,177,Flybridge,,,Used boat,Diesel,50K-150K,16-30 years,Good,27
5778,149000,Flybridge,Rodman power boats,"Used boat,Diesel",2004,13.7,4.2,GRP,Slovenia,25,Flybridge,,,Used boat,Diesel,50K-150K,16-30 years,Low,18
5779,149000,Flybridge,Carnevali power boats,"Used boat,Diesel",2001,11.99,4.33,GRP,Italy,49,Flybridge,,,Used boat,Diesel,50K-150K,16-30 years,Low,21
5780,149000,Motor Yacht,unspecified,Used boat,2006,12.4,3.95,Steel,Belgium,108,Motor Yacht,,,Used boat,,50K-150K,6-15 years,Medium,16
5781,148500,Wakeboard/Wakesurf,Nautique power boats,"new boat on order,Unleaded",2020,7.24,2.59,GRP,Germany,53,Wakeboard/Wakesurf,,,new boat on order,Unleaded,50K-150K,0-5 years,Low,2
5782,164528,Sport Boat,Chaparral power boats,"Used boat,Unleaded",2012,9.45,3.05,GRP,Switzerland,297,Sport Boat,,,Used boat,Unleaded,150K-300K,6-15 years,Good,10
5783,153631,Flybridge,Sealine power boats,"Used boat,Diesel",2004,11.73,3.78,PVC,United Kingdom,110,Flybridge,,,Used boat,Diesel,150K-300K,16-30 years,Medium,18
5784,153631,Flybridge,Fairline power boats,"Used boat,Diesel",2002,11.58,3.76,PVC,United Kingdom,103,Flybridge,,,Used boat,Diesel,150K-300K,16-30 years,Medium,20
5785,153631,Hardtop,Hatteras power boats,"Used boat,Diesel",1994,14.91,4.88,unspecified,United Kingdom,49,Hardtop,,,Used boat,Diesel,150K-300K,16-30 years,Low,28
5786,153631,Sport Boat,Jeanneau power boats,Used boat,2020,9.22,3.0,PVC,United Kingdom,59,Sport Boat,,,Used boat,,150K-300K,0-5 years,Low,2
5787,165562,"Classic,Runabout",Comitti power boats,"Display Model,Unleaded",2017,6.5,2.15,Wood,Switzerland,166,Classic,Runabout,,Display Model,Unleaded,150K-300K,0-5 years,More than avergae,5
5788,148000,Flybridge,Carnevali power boats,"Used boat,Diesel",2003,13.0,4.15,unspecified,Italy,82,Flybridge,,,Used boat,Diesel,50K-150K,16-30 years,Medium,19
5789,148000,House Boat,unspecified,"Used boat,Diesel",1885,28.0,5.6,Steel,Netherlands,160,House Boat,,,Used boat,Diesel,50K-150K,101+ years,More than avergae,137
5790,148000,Motor Yacht,Galeon power boats,"Used boat,Unleaded",2014,10.99,3.35,GRP,Croatia,152,Motor Yacht,,,Used boat,Unleaded,50K-150K,6-15 years,More than avergae,8
5791,148000,Sport Boat,Zijlmans power boats,Used boat,2003,13.0,4.2,unspecified,Germany,80,Sport Boat,,,Used boat,,50K-150K,16-30 years,Medium,19
5792,148000,Hardtop,Jeanneau power boats,"Used boat,Diesel",2018,9.23,2.98,PVC,France,65,Hardtop,,,Used boat,Diesel,50K-150K,0-5 years,Low,4
5793,148000,Motor Yacht,Sea Ray power boats,"Used boat,Diesel",2008,11.89,3.81,unspecified,Italy,66,Motor Yacht,,,Used boat,Diesel,50K-150K,6-15 years,Low,14
5794,148000,Pontoon Boat,Sessa power boats,"Used boat,Unleaded",2010,11.42,3.56,GRP,Italy,251,Pontoon Boat,,,Used boat,Unleaded,50K-150K,6-15 years,Good,12
5795,148000,Pilothouse,Linex power boats,"Used boat,Diesel",2012,9.1,3.1,GRP,Germany,75,Pilothouse,,,Used boat,Diesel,50K-150K,6-15 years,Medium,10
5796,148000,Hardtop,Elan power boats,"Used boat,Diesel",2013,10.62,3.6,GRP,Croatia,151,Hardtop,,,Used boat,Diesel,50K-150K,6-15 years,More than avergae,9
5797,147900,Motor Yacht,Jeanneau power boats,"new boat from stock,Unleaded",0,10.5,3.37,GRP,Germany,80,Motor Yacht,,,new boat from stock,Unleaded,50K-150K,0-5 years,Medium,0
5798,147500,Motor Yacht,Azimut power boats,"Used boat,Diesel",1997,12.01,4.1,GRP,Portugal,60,Motor Yacht,,,Used boat,Diesel,50K-150K,16-30 years,Low,25
5799,147500,Motor Yacht,Fairline power boats,"Used boat,Diesel",2006,11.61,3.65,GRP,Portugal,152,Motor Yacht,,,Used boat,Diesel,50K-150K,6-15 years,More than avergae,16
5800,147500,Trawler,De Boarnstream power boats,"Used boat,Diesel",2008,10.8,3.8,Steel,Netherlands,118,Trawler,,,Used boat,Diesel,50K-150K,6-15 years,More than avergae,14
5801,147500,Pilothouse,Finnmaster power boats,"new boat from stock,Unleaded",2020,8.4,3.0,GRP,Germany,89,Pilothouse,,,new boat from stock,Unleaded,50K-150K,0-5 years,Medium,2
5802,147220,Sport Boat,B̩n̩teau power boats,"new boat from stock,Unleaded",2019,9.95,3.35,PVC,Spain,65,Sport Boat,,,new boat from stock,Unleaded,50K-150K,0-5 years,Low,3
5803,147203,Motor Yacht,Jeanneau power boats,"new boat from stock,Unleaded",0,10.5,3.37,GRP,Germany,96,Motor Yacht,,,new boat from stock,Unleaded,50K-150K,0-5 years,Medium,0
5804,147179,Motor Yacht,Princess power boats,Used boat,1995,13.68,4.17,GRP,Denmark,214,Motor Yacht,,,Used boat,,50K-150K,16-30 years,Good,27
5805,147000,Flybridge,Sealine power boats,Used boat,2006,12.0,3.75,unspecified,Italy,47,Flybridge,,,Used boat,,50K-150K,6-15 years,Low,16
5806,147000,Motor Yacht,unspecified,Used boat,2007,13.1,4.2,GRP,Netherlands,89,Motor Yacht,,,Used boat,,50K-150K,6-15 years,Medium,15
5807,147000,Motor Yacht,unspecified,Used boat,1922,27.0,3.93,Steel,Netherlands,75,Motor Yacht,,,Used boat,,50K-150K,51-100 years,Medium,100
5808,146700,Sport Boat,Sea Ray power boats,"new boat from stock,Unleaded",2020,8.3,2.59,GRP,Austria,145,Sport Boat,,,new boat from stock,Unleaded,50K-150K,0-5 years,More than avergae,2
